Euclidean Distance for Fulton County-Georgia; 2016
Data downloaded on 21-February-2024
Year,County_FIPS,County,State,Euclidean Distance,Diagnosed Diabetes (Percentage) ,Obesity (Percentage) ,Physical Inactivity (Percentage) ,Below Poverty (Percentage) ,Unemployed (Percentage) ,Income Vulnerability (Percentage) ,No High School Diploma (Percentage) ,Minority (Percentage) ,Speaks English 'Less than Well' (Percentage) ,Aged 65 or Older (Percentage) ,Aged 17 or Younger (Percentage) ,Civilian with a Disability (Percentage) ,Single-Parent Households (Percentage) ,Multi-Unit Structures (Percentage) ,Mobile Homes (Percentage) ,Crowding (Percentage) ,No Vehicle (Percentage) ,Group Quarters (Percentage) ,Children in Poverty (Percent) 
2016,12033,Escambia County,Florida,1.163,12.1,27.4,25.9,13.784103316169963,4.721624604050396,7.924438098806748,10.053723303031633,34.78037561293907,0.8989773042955803,15.774580552630388,20.950402811605624,14.074179356147479,2.6245744151640644,4.879608752673028,3.0732555059533424,0.4218700536866791,2.272800687396228,6.2595696020983675,28.1
2016,47113,Madison County,Tennessee,1.164,10.9,35.9,26.4,18.69496983531714,4.315302737251988,24.176585684004564,11.464227579257422,43.28733898581444,0.48711886515571495,15.009986955812815,23.047448230882114,15.303481167454752,4.18025436165009,1.7038969509212458,2.383621392466982,0.3974400782651232,3.248817870536442,3.9244660035871517,25
2016,39133,Portage County,Ohio,1.166,9,27.1,21,14.396524017899083,5.247099173737778,16.544908403174368,8.081706009102065,9.69925090855151,0.6730697915894088,14.536206086677051,19.434967489925587,12.741353309105294,3.072387450864051,3.591559741897204,3.2250488269178472,0.29914212959529285,2.324532126875819,4.148433830255383,15.7
2016,17183,Vermilion County,Illinois,1.166,8.5,29.8,22.3,18.957959127278208,5.531840336402154,28.554381822064233,12.772458749236096,20.81569592905681,0.6330624395513296,17.443131146923243,23.988544584427167,14.923442151407434,4.510569881803224,2.6842349867483954,2.361423385627975,0.5715147023727281,4.07596749274616,3.2745908331553895,27.3
2016,01097,Mobile County,Alabama,1.167,12.8,35.6,27.1,18.980137149974293,5.015822008536525,5.628410947860321,14.222624803105207,42.14911740781238,0.6925084059272347,14.543642029394796,23.991590452121816,14.88953416801234,4.153119425717672,3.552816739924353,3.5921610655312333,0.7193011675368279,2.5288987692225993,2.5291401454533164,24.8
2016,48201,Harris County,Texas,1.168,10.3,27.2,22.4,17.217224892467893,4.767503157563303,0.6731680189037307,19.839074121156347,68.8143695775865,10.834058558175585,9.21953779404306,27.22889088295965,9.262904698577461,4.023176825339623,9.895096292343904,0.9585822382419421,1.961929585948672,2.218026605133622,0.9156212641712016,23
2016,05031,Craighead County,Arkansas,1.168,9.6,30,27.9,18.1583142179542,3.974866650843816,23.54690719645426,12.049444588751204,22.03452431865013,0.8203413553127795,12.845534777030442,24.847400956416934,17.48959993779402,4.8744216787838734,3.56906807666887,2.6077912989386105,0.8932389875976828,2.8138486061972707,3.5632362660860775,24.2
2016,41039,Lane County,Oregon,1.17,8,26.8,15.2,19.31535252433571,5.158689134704848,7.109053412273471,8.866018240070797,16.86026985091861,1.153847221412651,17.348233145420277,19.08136329949788,16.440865676861712,3.441001684833446,4.937366941180716,3.9597749484418765,0.9453941871858286,3.530100784682727,2.264671512991537,14.800000000000002
2016,01081,Lee County,Alabama,1.17,8.4,30.4,20.2,22.140736747062302,3.68525255126678,16.20752596672881,11.287583657976226,32.132487154670116,1.2257465231540725,10.32108452909118,21.786069231618672,12.093772532105206,3.6226753363170436,5.468765224395409,7.19533345891768,0.7444120379091506,1.950671334939947,3.685034459911528,18.4
2016,48209,Hays County,Texas,1.173,8.9,27.5,17,15.543982852772961,4.117374475276672,15.292483008950594,11.060296395413845,43.83744601100783,3.4736059799877212,10.039529097508698,23.598978921404953,9.455747875445644,2.8979029113665002,5.031612507135702,3.392824445569402,1.3345109485906315,1.0647006236334458,3.8387385155585236,12.6
2016,15001,Hawaii County,Hawaii,1.173,8.1,24.8,18.2,18.451569599339116,4.31596353178101,13.334882280049568,8.362325584830959,69.59830648492358,2.051321767864519,17.580545229244112,22.091594382486576,13.356567534076827,2.868133002891367,3.5594795539033455,0.1445683601817431,2.2903758777364724,1.5448161916563403,1.666150351094589,19.8
2016,29051,Cole County,Missouri,1.174,7.7,31.6,17.3,11.836351056747125,3.139182436307037,34.668355025260105,8.689297047793056,18.351761680351945,0.25717008472253045,14.08299936033837,22.91555161025025,13.297129355247183,3.8366643604036397,2.813205749122097,1.5547693954544861,0.4699554847721369,2.5717008472253045,6.344399044423847,14.7
2016,48183,Gregg County,Texas,1.174,8.3,28.8,22.7,17.670725079694684,3.5288788699160447,19.780505016912308,16.284461787958644,41.145170055887675,3.946205072881095,14.11630151764639,25.8340566014779,14.535661851187918,4.449924158237551,3.956749916857961,3.936471370748603,1.237802454515221,2.3969241501261327,3.5803801010682736,21.6
2016,42069,Lackawanna County,Pennsylvania,1.179,8.3,25.5,22,14.688788109255139,3.8605983813339724,12.290264124015286,9.965280096147426,12.61185130935279,1.9356262264912727,18.800409378139584,20.141686149685924,14.982676544322695,3.340750964761556,2.279747988319578,1.0506746288836935,0.476042928368215,4.1881449348844635,3.8900312667248813,19.2
2016,55081,Monroe County,Wisconsin,1.18,8.5,29.9,15.7,13.649289099526065,3.8810829335161072,55.04463793673536,9.79288682393744,8.484514493552297,1.0029758624490246,15.597927917998458,25.513060729637388,12.87115617767001,4.040559903008928,2.3145596825746724,3.9898600242477684,0.7604981814173923,2.9780667915794115,1.9618648738013889,15.1
2016,42091,Montgomery County,Pennsylvania,1.18,6.8,24.7,16.7,6.404159455603548,4.012163048124356,5.2697959003574075,6.097011931602191,22.92088503645162,1.7849526153484108,16.42001970887733,22.01314905696454,9.821958238751966,2.441057219479431,5.578053527741961,0.3414734592021336,0.42592256666454215,2.2904215836720287,2.671729527526242,7.8
2016,41047,Marion County,Oregon,1.181,7.6,34.1,16.9,16.663553090556064,5.6073546856465,7.150404101345371,14.901624191205599,33.09955991388155,5.3701531573193035,14.410446915569002,25.45823163168743,14.686993724868081,3.788966915446502,3.4275879176913397,3.364805973166078,1.7036875970440422,2.4209330315716615,3.1207220229873793,16
2016,08013,Boulder County,Colorado,1.181,4.4,14.9,9.3,12.973585891241267,3.87314126394052,12.771331471106285,5.538595295256726,21.5673284261421,2.1133198072372044,12.149916709400213,20.16492494290692,8.223632871598701,2.564649749491179,7.057882985466348,1.174349680374314,0.7437229464806138,2.1760664541137276,3.4351400333162396,8.6
2016,08123,Weld County,Colorado,1.181,7.1,26.5,16.6,12.245338320176936,4.072011508168235,10.000539442216748,12.994711288859476,33.2745940697319,3.4901911423588015,11.153147645334723,26.88615971085897,10.092244619063887,3.0309460018341037,2.7403664610792444,2.6630464100120474,1.0019240105730676,1.4608095229532663,2.3091723158254367,11.3
2016,24003,Anne Arundel County,Maryland,1.183,8.3,28.3,18.4,5.92564007739349,3.7575933860628505,7.571770313557974,8.088706073585483,29.69662537941926,1.444964331462812,13.405045583908157,22.654210816865778,9.783880643945281,2.846158106396397,5.0755980040626225,0.7508883636422106,0.5831310061689686,1.4451429867955845,2.874921614972746,7.9
2016,21093,Hardin County,Kentucky,1.184,10.8,33.1,24.6,13.801790412092254,4.6161763649855185,23.761538676061836,10.384692618835881,23.520771940914543,0.7985275115502961,12.326513158506316,25.087150121312966,16.464168518122577,3.85877497141476,2.857594377771374,4.562483150976546,0.5103511104087457,2.3751313061827783,2.7962406923670438,15.6
2016,48485,Wichita County,Texas,1.186,11.8,31.2,28,16.407361443230318,2.912188504918468,17.58558585828011,13.978890817029976,33.27405636104973,2.083270272724521,13.867784605139692,22.535339165178435,13.628658776523292,4.210430729182431,3.377273965553773,2.007597542149711,1.0268789539001726,2.429851378757151,11.518146320791839,19.3
2016,29097,Jasper County,Missouri,1.186,9.5,30,22.2,17.37407988004362,3.937137948503337,19.39663985823337,12.968026924694994,15.045665212649945,1.5931706652126498,13.82906215921483,25.408090239912763,13.599032170119957,3.5586491275899674,1.9612186477644493,2.361641221374046,0.8059569247546348,2.3846442202835334,2.0583424209378407,19.3
2016,51830,Williamsburg City,Virginia,1.189,6.9,16.8,14.7,16.519882572724846,4.472536408664153,170.45636509207367,5.315660016397923,31.285028022417933,0.8740325593808379,15.158793701627967,10.995463037096345,8.967173738991193,1.6613290632506006,6.5252201761409125,No Data,0.9207365892714172,2.975713904456899,27.235121430477715,21.9
2016,47149,Rutherford County,Tennessee,1.19,9.9,31,23.6,12.320136140191327,4.263484784399279,9.085084174736211,9.23138649117039,26.588675423457314,1.7858065582919092,9.540836890133624,25.185246426836706,10.020703505816616,3.5578337449920596,3.6174295271264154,1.5126305164852958,0.9080605878968889,1.2019056870911402,1.700029970133212,10.6
2016,37001,Alamance County,North Carolina,1.191,9.5,27.3,21.7,17.98467756375822,4.320710911856537,15.340981761440666,15.2787166182701,34.48699255621211,3.094543780216407,16.014375975238533,22.819302688460848,14.474458342925844,4.2155884685237766,2.964725142608651,5.335993656153275,1.047502110352237,2.1928478244186937,2.8681605402501726,17.6
2016,26125,Oakland County,Michigan,1.191,7.5,24,17.4,9.472682893261497,4.154374454818028,3.1566974170488535,6.540986596681758,26.785701274676875,1.691689301052853,15.053816542059478,22.12141206186777,11.596118894281563,2.8296288500382523,4.856887262541338,1.17534194451978,0.47675910671421573,2.236290848151941,0.9565136433738255,8.6
2016,22015,Bossier Parish,Louisiana,1.193,10.4,30.2,22.9,15.127485567671584,3.4795732715845187,21.81686978832585,11.839672640323416,31.92431045542014,1.0383258499037846,12.69483643361129,25.304682488774855,11.979634381013469,4.39143681847338,2.5769724182168057,6.765554842847979,0.8274534958306606,1.938742783835792,2.4559012187299554,19.9
2016,23001,Androscoggin County,Maine,1.193,9.4,32.2,20.5,14.314185665325585,3.8441437779455314,24.016540008940545,10.560153112111491,8.680710773357175,0.7552898226791834,15.848047980926836,22.02447474295932,15.714871107137535,4.445127402771569,3.5305841156310533,4.2933243927879605,0.7282819251974371,4.15176575771122,2.9634182685143795,19.1
2016,23005,Cumberland County,Maine,1.194,7.7,23.8,14.3,10.822889342271447,3.122667538849892,12.167076098874409,5.4898451482374915,9.092170823444505,1.191170143370668,16.325241842583726,19.64580644265867,11.43807858322577,3.348669692301286,4.024232835075155,2.0443852271307823,0.5242814117777685,3.2612316275971187,2.923276567986565,8.7
2016,13285,Troup County,Georgia,1.195,8.5,22.4,17.9,20.757711284877516,6.604142243063698,31.655942522434138,16.35063094675754,42.06942320454743,1.1397408892864356,13.581671812332285,25.420549961046827,16.295409296823152,5.130276711775399,2.328533918111781,3.172519260178319,0.7011570534091237,3.5764780563811063,2.383356897596445,24.6
2016,12117,Seminole County,Florida,1.195,8.8,26,19.7,11.972093338300539,5.234824525962355,6.795362436639911,6.617800229142798,36.62049423691311,2.3357153339881016,14.293358620923222,21.5610571115702,10.32749686727402,2.782312234000519,6.325961549316444,1.1668416477574197,0.4718844899018977,1.2837967509962633,0.890710197446405,11.2
2016,06085,Santa Clara County,California,1.198,7.9,19.7,16.8,9.135696764446255,4.409890355933846,2.442049466965438,12.9288235591723,66.83292167447546,9.098880882053372,12.215764412303932,23.087802166089496,7.76889386840497,2.2403047973110612,7.303602651592313,1.0070257859713452,2.608728865349358,1.7040873056291164,1.8395739967406806,7.400000000000001
2016,49035,Salt Lake County,Utah,1.199,7.5,24.7,16.3,11.222515326978593,3.6004282161018093,2.6157921425550885,10.238253028088591,27.436710424908334,3.335048026668668,9.62034492795542,28.329601892142737,9.164700261231394,2.748787662995026,5.541327465542902,0.656007498274628,1.2444646220931828,1.8120525245350647,1.1296839045214815,8.9
2016,27013,Blue Earth County,Minnesota,1.199,6.6,29.4,17.8,17.280691044502777,3.475024993520198,41.700750869910266,5.782357747147036,10.660216104022952,0.6119895000305232,12.798363958244307,19.62181795983151,9.529332763567549,2.86612538917038,6.486173005311032,1.8893840424882486,0.35406873817227275,2.734875770709969,5.977962273365485,12.1
2016,02070,Dillingham Census Area,Alaska,1.199,9.8,29.1,22.6,16.365461847389557,6.855064353665361,472.28915662650604,13.208215297450424,83.1726907630522,1.1244979919678715,8.052208835341364,31.76706827309237,12.570281124497992,4.2971887550200805,1.0843373493975903,0.9638554216867471,5.963855421686747,10.883534136546185,5.321285140562249,31
2016,06059,Orange County,California,1.2,8.3,19.9,15.3,12.309387841368286,4.449292616695519,1.1474003507426545,15.490423104902137,58.027348732253344,10.19331073162057,13.176028051750025,23.024374794673793,8.48617797460005,2.4997038832952185,6.403208468395009,0.9356330081211004,2.880872329482273,1.516372939115532,1.3764717638754222,11
2016,22017,Caddo Parish,Louisiana,1.201,10.6,37.8,28.2,21.99506172839506,4.100862038526918,9.957925925925926,13.914079723529763,54.00335802469136,0.518716049382716,14.83535802469136,24.376493827160495,14.778864197530863,4.913777777777778,3.3465679012345677,3.951012345679012,0.7632592592592593,4.097580246913581,2.026271604938272,33.6
2016,13021,Bibb County,Georgia,1.201,11.3,32,26.8,26.638520305589065,6.441385064664164,14.381234029858488,15.711282551624942,60.144363593914164,0.7406254458668949,13.935042868075282,25.126139797916906,14.704852328884394,5.1869722557297955,4.753751767254238,1.34246468734192,0.7678638598129629,4.6908440017121285,4.148021323786918,39
2016,40027,Cleveland County,Oklahoma,1.203,10.4,31.5,25.3,11.987064874290885,3.2206964514316767,10.440073872959111,8.734676648707591,26.588378988882265,1.1761546328793533,11.87706480071224,22.418677203128563,12.759272748677425,3.283079119116468,3.7698018527102697,2.6175602793045347,0.9248835617950247,1.367091215445629,4.331942696951637,13.5
2016,26121,Muskegon County,Michigan,1.205,9.9,34.2,22.9,18.79255059599879,6.131104642615624,12.555475521063272,10.79430789133247,23.29216720496317,0.34737551409252504,15.121290982178126,23.784766596184678,15.379208587959198,4.228338406487441,2.829542021981086,2.592536654506587,0.767943862258057,3.4667843948230597,3.836814833747706,19.1
2016,06023,Humboldt County,California,1.205,8.8,26.8,15.6,20.44724889408353,5.572655690765927,17.78195321862378,9.674048161226802,24.61718276101848,1.6496279090411445,15.35189596248021,19.528487520527882,16.76036750454942,3.8695980234054828,1.7576304537586365,3.8437070024115636,1.489843322335814,3.02850971283159,3.0973058543297185,23.8
2016,20061,Geary County,Kansas,1.207,8.6,31.1,22.3,12.173393448856537,4.885112220401631,57.8765821065783,8.706062149770759,41.83551523711228,1.5644521701341736,7.64843283176707,31.025585311532407,10.179803357053615,3.2619914172415667,5.910152642729099,3.1832255961757836,1.2684013254386441,1.8387745124667283,2.2027269270465535,16.9
2016,21059,Daviess County,Kentucky,1.208,9.5,29.9,24.3,15.800615858352579,3.959239306808594,25.349459098091646,11.647414948570052,10.783598719662898,1.027105870912848,16.08929946112394,24.362870224058994,16.00218791783153,3.759977310481747,2.1210647866780117,2.7440136137109516,1.0179895466148048,2.6629796199505695,2.9992706940561566,17.2
2016,48439,Tarrant County,Texas,1.209,10,28.3,23.3,14.16661831479788,4.0984627717774,1.529681971359605,14.774230099955485,50.81007779601742,5.9290002870303855,10.216073804292517,27.10439741847233,10.224032607473367,3.9725210767079724,6.064094552635673,0.7287696357794928,1.6099888628102588,1.5856503292120425,1.211637926829331,15.299999999999999
2016,55035,Eau Claire County,Wisconsin,1.209,7.7,26.1,15.8,13.966655872511211,3.3628764346793636,26.29358140265144,6.868874088967076,9.114192351850216,1.0764716849676665,13.871471047131209,20.529502389433503,12.310243653527236,2.745640633126282,3.179369425064029,1.3679138822652026,0.5024188721088836,2.430647551198642,4.330418911360358,11.5
2016,48181,Grayson County,Texas,1.21,7.5,21.7,18.2,15.195080132978081,4.618365369907714,20.559280694834623,12.442468117748586,23.12868768664826,2.4800573125870353,16.91928745643197,23.836240551875136,16.341331873686922,3.867794672827233,2.314237187175504,4.4264314060097725,1.151081453099468,2.2554756864228738,2.0043306421102622,14.800000000000002
2016,26049,Genesee County,Michigan,1.211,10.1,32.1,25.2,20.645137863419592,6.804798720991964,5.75056283134426,10.351514106887006,27.512890653368515,0.4020915538986662,15.619356556682561,23.52465564404851,16.444600450265074,4.824856568786463,4.083855818344671,2.4921929845796313,0.5512116003776417,3.6454525648163836,1.3290082064441162,22.6
2016,06111,Ventura County,California,1.211,7.9,21.8,18.1,10.49519042592307,4.926965444394145,4.071947907153278,16.573086314818948,53.351164142282734,9.376000759094305,13.594904579473615,24.216057216733287,10.400422246207494,2.714948227396188,3.5785366085089727,1.2937813571182881,2.2311442160572166,1.4218785211894058,1.4452443927838599,12.1
2016,49057,Weber County,Utah,1.213,8.2,31.3,20.1,12.186733408473117,3.5004316675823253,10.03861963800305,9.911065852002714,22.92150102764702,2.571603792349002,11.068338526818271,29.1839322415965,10.985049393356759,2.9818338526818273,3.125621560697474,1.2319333023934231,0.9754359212358285,1.8775276801697276,1.31273619306504,10.4
2016,06077,San Joaquin County,California,1.213,9.3,31.2,24.2,17.428167753126488,7.237816354856272,3.2841395518003527,22.015462145338738,66.1437204487592,8.82032845592144,11.738802003189436,27.91049995803374,12.031586604370087,3.7973869009316505,2.699969224743306,1.134487871751112,2.220714545505414,2.1455949416669,2.121114623842431,15.7
2016,46013,Brown County,South Dakota,1.214,7.7,31,19.1,10.606297163674212,1.510474814474289,76.66666666666667,7.759567126725219,10.809263596148842,1.5326567785584178,15.870413739266198,23.481654957064794,10.161332292479834,3.832943013270882,5.547749154306532,3.26567785584179,0.5048139474368982,2.779078844652615,3.6716107207910484,11.8
2016,12099,Palm Beach County,Florida,1.214,8.1,20.7,21.5,13.669779668662962,4.937415538860987,2.4912118402267156,12.05489347047162,43.073385870454985,6.166260472691111,22.739332135603256,19.641009839450312,11.85452512480724,3.2200732507504872,11.94281780180546,1.4043182625716977,1.16660720911495,2.5547682692562037,1.3928080431411602,15.9
2016,40065,Jackson County,Oklahoma,1.215,9.2,28,23,16.261985771729044,3.184226615039739,91.30838230745437,17.530654364453078,36.19316424373647,3.2554902567274975,13.772038354469531,25.71914630374265,14.328796783173523,3.6614599443241573,1.550417568821528,2.2115682029075163,1.1135168574079801,2.849520569130838,2.656201670275286,20.6
2016,27009,Benton County,Minnesota,1.216,8.1,28,18.4,13.22959170742834,3.5217249264946098,65.85396761030997,7.742737651181192,7.907342169957168,0.2863877132067821,13.751679043008844,24.634412144866562,12.953341612388169,4.2628684390602425,7.978305497123451,2.691537623235421,0.8946448032034874,3.254175431482373,2.2834984920292976,9.6
2016,37049,Craven County,North Carolina,1.219,12,26.1,20.7,14.593531049045014,5.362798819774794,24.215375755830692,12.704693311993362,33.67501679623764,2.1604760533640466,17.120644975525483,22.529033496496783,16.39216815433343,3.4667434494673195,2.196947883674057,6.291390728476822,0.6593723006046646,2.816968998944237,3.6481428160092135,18
2016,21209,Scott County,Kentucky,1.219,7.8,24.9,18.6,10.339253719716444,3.7468354430379747,57.149256056711074,10.046283691805064,12.804783048998988,1.0068551842330762,10.707330373140142,25.796525667990966,11.498013554568825,3.5444418477837503,1.7469034821219913,3.1354677884240867,0.7595232530965178,1.7566409597257926,2.720651242502142,12.4
2016,13097,Douglas County,Georgia,1.219,10.2,27.3,23.5,15.045233325860735,6.068501587000806,17.69631841947311,11.743554952510177,55.387140863302065,1.8021014875291972,10.34978992356255,26.923772264125017,11.926990302495605,4.221777080335254,3.6996593941410008,1.5656299038927415,0.6718107070283404,1.3168646905259505,0.909005445354816,20.8
2016,53035,Kitsap County,Washington,1.22,7.4,29.6,14.3,10.140278381905176,3.9215031713481805,12.738846082147518,5.679194440504893,22.262396694214875,0.5654632448890822,15.894332939787487,21.05068974088113,14.840691605045672,3.115096625862176,3.760951966693594,3.614149008885851,0.7266358043870005,2.128642888212266,2.7779935375629154,9.8
2016,50007,Chittenden County,Vermont,1.221,5.6,19.7,13.7,10.799950158868606,3.1894207487427826,21.59242414802816,6.1270381994947565,10.412435362282723,1.2260918322845928,13.163665815214005,18.725936078748987,11.060370070400598,2.8185159803127533,4.63211014890038,1.644757335991527,0.6311133262725064,2.897015762257803,6.1641019251137,7.9
2016,16001,Ada County,Idaho,1.222,7.7,23.8,14.1,12.001230630486756,3.4938150805730714,7.065791760412214,5.4382615730719825,14.456620275341828,1.2832375915340137,12.559711412453792,25.063527776081617,10.019070075481801,3.0385300071865062,2.914527545925533,1.6162593530265525,0.5486169498212767,1.6049864020028275,1.7895809750163223,9.1
2016,48227,Howard County,Texas,1.223,8,20,16.9,12.755676358345003,3.4955706809864213,63.29517063394009,20.56326530612245,49.20791807374461,5.84520769843231,12.467396974439229,22.156329791615185,13.862120088954782,2.937704197896933,2.8718117672898993,2.358399912143426,1.0570244076545041,2.226615050929358,14.795596189221097,19.4
2016,19127,Marshall County,Iowa,1.223,9.3,29.8,23.1,10.475021480299498,3.8169621768021917,61.85589787651896,15.28461908818192,26.402356695716218,6.8565115993617285,17.31925862280594,25.00306861421382,12.348103596415859,3.0514299742236406,2.5481772431569905,1.49502884497361,1.1488891616545969,2.49416963299374,2.4033386522646376,14.000000000000002
2016,02013,Aleutians East Borough,Alaska,1.225,9,27.6,16.8,15.459230069718096,2.2502557108762358,940.4364959078508,15.638506876227897,85.08638981509549,11.397393149439223,6.668687481054865,12.3370718399515,7.759927250682025,3.182782661412549,0.9699909063352531,1.0912397696271596,0.6668687481054865,4.971203394968173,43.74052743255532,15.7
2016,39045,Fairfield County,Ohio,1.226,8.9,28.7,19.9,9.995804559045837,3.8009241595658994,19.143197725138684,8.257364125301972,12.302631140826968,0.4881362253018387,14.432316882321212,24.5399998668114,13.199656373407564,3.615404593674873,2.00848411392953,1.244647483068399,0.5354181789122486,1.8792911702616493,1.8866165433562196,10.9
2016,37139,Pasquotank County,North Carolina,1.226,9.3,35.8,22.6,16.339672755518805,4.767401953137187,56.50103986569446,14.564817939775754,45.110125535593475,0.5963567115187051,15.204590443258411,21.99754441354081,14.154701946929263,4.480192437795986,2.1348567992182215,4.866070309955147,1.0523941967977148,3.9765466436142227,5.775639580044602,22.4
2016,18145,Shelby County,Indiana,1.226,10.3,30.8,23.3,12.264660841365643,5.066848335178404,57.37771371948474,12.25711481844946,7.1885415728312765,0.8490226105756239,15.518872173678048,23.288442482659217,13.379425277002072,3.5379695522925867,1.7768669489235205,1.6530042338528061,0.7431762904242861,2.3804161787226374,1.601207098459598,13.699999999999998
2016,06097,Sonoma County,California,1.226,6.3,21.1,15.9,11.068231493683905,4.496715384974576,7.1596461058789505,12.774623021701743,35.60035035839414,5.4890151393397835,16.743274083121726,20.626747774099194,11.783412619330784,3.0371090611037896,3.6872006685738166,2.044092121757578,1.929783677798849,1.8357654848767317,1.7744929446176592,10.4
2016,46101,Moody County,South Dakota,1.229,7.9,23,18.4,14.507370054305662,4.877073755746552,423.9565554693561,8.98876404494382,21.629169899146625,0.7757951900698216,16.664080682699765,25.321955003878976,10.628394103956555,4.778898370830101,1.225756400310318,3.0411171450737005,0.9775019394879751,1.8153607447633824,4.856477889837083,12.4
2016,53007,Chelan County,Washington,1.23,5.9,24.2,15.8,12.46371771378125,4.169572835683786,34.92328888056607,17.38194001276324,31.159294284453125,5.563060954240847,17.463650833990986,24.190420138842445,11.725364829255895,3.000227391286901,4.2896697475956715,5.155094233624483,1.227912949264991,2.784874466633673,1.6853707146774386,13.699999999999998
2016,29031,Cape Girardeau County,Missouri,1.23,10.7,25.1,22.4,16.9498905095468,3.7057645225906968,32.46039775128379,9.841992768822037,13.306611686665216,0.33679519522596013,15.47080894876359,21.44732292640449,13.379605322132438,2.7891252289054798,2.732779264685167,2.9120618781134344,0.64669799843768,2.3883005288837094,4.487187696090358,13.5
2016,13115,Floyd County,Georgia,1.23,10.3,29.2,20.2,18.910799488560173,5.440274388232966,23.164481959271928,20.266633088316308,28.332934853792658,2.7567854135697876,15.504319171716963,23.675921787128765,15.30265387374089,3.364899843033711,2.4137465046414204,3.8087714009501137,0.8794270210709051,2.9283048680339716,4.236010769342716,25.2
2016,02150,Kodiak Island Borough,Alaska,1.23,8.2,30.5,18.9,8.959620635148728,2.5755136824164375,230.39229774392874,9.335407868415203,49.224026440580545,4.65584135651674,8.363270584854146,26.864492024716196,11.237246730852133,4.059491306222158,4.030751544762178,2.1770369305934762,2.8021267423480385,1.8537146141687024,2.3782152608133353,8.9
2016,53011,Clark County,Washington,1.233,8.9,27.8,16.8,10.151632427205568,4.609779460396378,6.699372134852393,8.292207965428016,19.97946297680381,2.6866684557090044,13.734965945357324,25.20930686437802,12.49853069353483,3.2151752189543856,3.9173373727247927,1.8483320876571605,1.0552392696271622,1.6784469929672894,0.8720472484602778,11.2
2016,18039,Elkhart County,Indiana,1.233,10.4,30,23,14.571017655227136,4.248331461045398,11.10245982939893,19.491098949487327,24.186173378297955,3.70809363221583,13.320273755207301,27.998908946637574,13.259273953580639,4.114263043047014,3.130331283475501,2.6859750049593334,0.9883951596905376,3.1536401507637377,1.7521325133902006,15.4
2016,13153,Houston County,Georgia,1.233,9.4,27.6,22,17.70922038126018,5.45391061452514,16.95689198522164,10.16961468194652,41.973487464546025,1.3376962122075675,11.797877119695313,25.85475100075769,12.381903887030047,4.150546142137766,1.6675942254437197,3.250702374326961,1.0963074220347735,1.5448882571058826,1.0788737871889604,16.3
2016,18127,Porter County,Indiana,1.235,8.9,33.1,23.1,10.513962734109308,3.9472205363364576,18.33057910619342,8.267956802844433,15.675144896297361,0.60473248072041,14.391435551084927,22.950495760885183,10.806150308952436,3.158978780476122,2.2973846817071415,1.9938209512861045,0.6789768644920248,1.475307754945634,2.2506825693346744,12
2016,27103,Nicollet County,Minnesota,1.237,7.3,24.5,16,11.000421356768795,2.4865717612590617,84.53921627641004,6.43810764292692,9.925961596340215,1.0383434659603923,13.989044724011315,22.226569553963763,10.934208150243785,3.2113405164630104,3.7741527719256007,1.884066694757118,0.3912598567386986,2.160958285679889,8.941792572082104,10.1
2016,27027,Clay County,Minnesota,1.237,6.2,29.2,17.7,11.118530341031237,2.200433481267417,44.24122992736393,5.586350485358137,10.8872675157161,0.592814566300772,12.60382397967493,23.445490374906356,9.74723950359923,2.810983355591023,7.838506889026416,1.2638024820038436,0.6058434578678219,2.3761440995407317,6.450929937135598,13.600000000000001
2016,17029,Coles County,Illinois,1.238,7.8,22.9,19.1,20.28521646907314,4.483900768346815,45.34676716791031,9.785942100098136,8.72504829362524,0.5719480322715049,15.067611075338055,18.04098329608727,13.347979243210483,3.511230635203212,4.80095450929889,2.29726146736866,0.3958183402143858,2.702549145865687,7.925836142570357,20.4
2016,39023,Clark County,Ohio,1.239,10.6,33.2,25.7,17.471635762805214,5.38962352638258,17.618505599412522,12.792825768667642,15.382412337066276,0.5536992840095466,17.84762254451992,22.90067927299431,16.30108316504498,4.530200110152378,2.8228382595924364,1.8718560675601248,0.5507618872774004,3.4573159537360016,2.3139342757481183,22.8
2016,36015,Chemung County,New York,1.239,9.4,34,24.6,15.02017277928472,3.1763107235873624,29.855713341387247,9.786515179118568,13.382416630576008,0.25985275010827197,16.79013471313624,21.90627065715393,13.397232796152355,4.0299970367668845,2.5027922773586195,2.374005607348818,0.3829408948964008,4.762827380273985,5.5287091700667865,18.3
2016,30063,Missoula County,Montana,1.239,6.7,22.9,15.1,15.624088204348327,4.872190770286498,24.717730170378687,4.951079735333987,9.934483337901522,0.4190944377149627,13.559561807587908,19.418926446273684,12.153738693733919,3.1538182686271563,4.551683893157444,3.879718128044845,0.732973183260979,2.2634636298529633,3.0388767561736856,13.200000000000001
2016,27147,Steele County,Minnesota,1.241,6.9,27.8,16,9.293670123970335,3.0012726244343892,78.64043129635205,7.613151853066579,12.355983689554199,0.711529514791604,15.828795052133222,25.453600065679648,10.875454968391669,3.3907118031799897,4.187077529350593,1.5133685449221423,0.9277250212090529,2.545086341369968,1.573574888481432,12.1
